



1109094,-25.7,-0.0,-0.0
1109119,-25.3,-0.1,-0.0
1109144,-23.5,-2.5,-6.5
1109169,-21.5,-4.8,-12.8
1109194,-19.2,-6.9,-19.0
1109219,-16.8,-8.7,-24.7
1109244,-14.8,-10.5,-30.0
1109269,-13.9,-12.2,-35.0
1109294,-14.2,-13.7,-39.5
1109319,-14.5,-14.9,-43.6
1109344,-14.9,-15.8,-47.4
1109369,-15.6,-16.6,-50.8
1109394,-16.3,-17.4,-53.9
1109419,-17.1,-18.1,-56.7
1109444,-17.9,-18.6,-59.2
1109469,-18.8,-19.0,-61.3
1109494,-19.8,-19.3,-63.1
1109519,-20.8,-19.6,-64.7
1109544,-21.9,-19.8,-66.2
1109569,-23.0,-19.9,-67.4
1109594,-24.1,-20.0,-68.5
1109619,-25.3,-20.2,-69.5
1109644,-26.5,-20.4,-70.3
1109669,-27.7,-20.4,-71.1
1109694,-29.0,-20.5,-71.9
1109719,-30.3,-20.5,-72.6
1109744,-31.5,-20.6,-73.3
1109769,-32.9,-20.8,-73.7
1109794,-34.1,-20.8,-74.0
1109819,-35.4,-20.8,-74.4
1109844,-36.7,-20.9,-74.6
1109869,-38.0,-20.9,-75.0
1109894,-39.2,-20.9,-75.3
1109919,-40.5,-20.8,-75.6
1109944,-41.8,-20.8,-75.8
1109969,-43.0,-20.7,-76.1
1109994,-44.3,-20.7,-76.4
1110019,-45.5,-20.7,-76.6
1110044,-46.9,-20.7,-76.7
1110069,-48.3,-20.6,-76.6
1110094,-50.5,-20.5,-76.8
1110119,-52.5,-20.6,-76.9
1110144,-53.7,-20.7,-77.0
1110169,-54.9,-20.8,-77.0
1110194,-56.0,-20.8,-77.0
1110219,-57.1,-20.7,-76.9
1110244,-58.2,-20.7,-76.9
1110269,-59.2,-20.6,-76.9
1110294,-60.3,-20.6,-77.0
1110319,-61.3,-20.7,-77.0
1110344,-62.4,-20.8,-76.8
1110369,-63.3,-20.8,-76.8
1110394,-64.3,-20.7,-76.8
1110419,-65.3,-20.7,-76.9
1110444,-66.2,-20.6,-76.9
1110469,-67.1,-20.6,-77.0
1110494,-68.0,-20.7,-77.0
1110519,-68.9,-20.6,-77.0
1110544,-69.7,-20.5,-77.1
1110569,-70.5,-20.4,-76.9
1110594,-71.3,-20.4,-76.9
1110619,-72.1,-20.4,-76.8
1110644,-72.9,-20.5,-76.8
1110669,-73.6,-20.5,-76.9
1110694,-74.5,-20.5,-77.0
1110719,-75.3,-20.6,-76.9
1110744,-76.1,-20.5,-76.9
1110769,-76.9,-20.4,-76.8
1110794,-77.6,-20.3,-76.7
1110819,-78.3,-20.3,-76.7
1110844,-79.0,-20.4,-76.7
1110869,-79.6,-20.4,-76.8
1110894,-80.2,-20.4,-76.8
1110919,-80.9,-20.4,-76.8
1110944,-81.5,-20.3,-76.7
1110969,-82.1,-20.4,-76.7
1110994,-82.7,-20.5,-76.8
1111019,-83.3,-20.6,-76.7
1111044,-83.9,-20.5,-76.8
1111069,-85.1,-20.5,-76.6
1111094,-85.9,-20.5,-76.5
1111119,-86.3,-20.5,-76.6
1111144,-86.8,-20.5,-76.5
1111169,-87.2,-20.5,-76.5
1111194,-87.6,-20.5,-76.6
1111219,-88.0,-20.6,-76.7
1111244,-88.4,-20.7,-76.7
1111269,-88.8,-20.6,-76.6
1111294,-89.2,-20.4,-76.5
1111319,-89.5,-20.5,-76.4
1111344,-89.9,-20.5,-76.3
1111369,-90.2,-20.6,-76.3
1111394,-90.4,-20.5,-76.5
1111419,-90.7,-20.4,-76.6
1111444,-91.0,-20.4,-76.6
1111469,-91.3,-20.4,-76.5
1111494,-91.5,-20.5,-76.7
1111519,-91.7,-20.5,-76.7
1111544,-91.9,-20.5,-76.9
1111569,-92.2,-20.3,-76.9
1111594,-92.4,-20.3,-76.8
1111619,-92.6,-20.3,-76.8
1111644,-92.8,-20.4,-76.9
1111669,-93.0,-20.4,-77.0
